"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.13
202122,2020-21,Influenza Hospital Admissions,4,HHS Region,84
202122,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,58.14
202122,2020-21,Average patients with influenza in ICU,4,HHS Region,13.43
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202122,2020-21,Influenza Hospital Admissions,5,HHS Region,10
202122,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,9
202122,2020-21,Average patients with influenza in ICU,5,HHS Region,1.71
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.14
202122,2020-21,Influenza Hospital Admissions,6,HHS Region,59
202122,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,30.43
202122,2020-21,Average patients with influenza in ICU,6,HHS Region,11.29
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0
202122,2020-21,Influenza Hospital Admissions,7,HHS Region,0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,1.86
202122,2020-21,Average patients with influenza in ICU,7,HHS Region,0.43
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0
202122,2020-21,Influenza Hospital Admissions,8,HHS Region,0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1.86
202122,2020-21,Average patients with influenza in ICU,8,HHS Region,0.57
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.01
202122,2020-21,Influenza Hospital Admissions,9,HHS Region,7
202122,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,17.71
202122,2020-21,Average patients with influenza in ICU,9,HHS Region,0.43
202122,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202122,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202122,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.29
202122,2020-21,Average patients with influenza in ICU,10,HHS Region,0.29
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202123,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202123,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.29
202123,2020-21,Average patients with influenza in ICU,1,HHS Region,1
202130,2020-21,Average patients with influenza in ICU,4,HHS Region,10.43
202130,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202130,2020-21,Influenza Hospital Admissions,5,HHS Region,37
202130,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,26.43
202130,2020-21,Average patients with influenza in ICU,5,HHS Region,4.43
202130,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.15
202130,2020-21,Influenza Hospital Admissions,6,HHS Region,66
202130,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,31
202130,2020-21,Average patients with influenza in ICU,6,HHS Region,7.14
202130,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.01
202130,2020-21,Influenza Hospital Admissions,7,HHS Region,2
202130,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,2.57
202130,2020-21,Average patients with influenza in ICU,7,HHS Region,0.14
202130,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202130,2020-21,Influenza Hospital Admissions,8,HHS Region,3
202130,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.57
202130,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202130,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.01
202130,2020-21,Influenza Hospital Admissions,9,HHS Region,7
202130,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,12.29
202130,2020-21,Average patients with influenza in ICU,9,HHS Region,1.29
202130,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202130,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202130,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0
202130,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202131,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202131,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1
202131,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.1
202131,2020-21,Influenza Hospital Admissions,2,HHS Region,32
202131,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,82
202131,2020-21,Average patients with influenza in ICU,2,HHS Region,4
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202131,2020-21,Influenza Hospital Admissions,3,HHS Region,33
202131,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,28.43
202131,2020-21,Average patients with influenza in ICU,3,HHS Region,5
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.12
202131,2020-21,Influenza Hospital Admissions,4,HHS Region,79
202131,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,71
202131,2020-21,Average patients with influenza in ICU,4,HHS Region,16.86
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202131,2020-21,Influenza Hospital Admissions,5,HHS Region,67
202131,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,97.86
202131,2020-21,Average patients with influenza in ICU,5,HHS Region,16.86
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.17
202131,2020-21,Influenza Hospital Admissions,6,HHS Region,71
202131,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,40
202131,2020-21,Average patients with influenza in ICU,6,HHS Region,7.86
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.03
202131,2020-21,Influenza Hospital Admissions,7,HHS Region,4
202131,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,1.43
202131,2020-21,Average patients with influenza in ICU,7,HHS Region,0.43
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.04
202131,2020-21,Influenza Hospital Admissions,8,HHS Region,5
202131,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5
202131,2020-21,Average patients with influenza in ICU,8,HHS Region,0.57
202131,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202131,2020-21,Influenza Hospital Admissions,9,HHS Region,16
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0
202050,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3.57
202105,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.05
202114,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,15.43
202123,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.06
202131,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,16.43
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0
202046,2020-21,Influenza Hospital Admissions,8,HHS Region,14
202046,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.29
202046,2020-21,Average patients with influenza in ICU,8,HHS Region,0.86
202046,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.12
202046,2020-21,Influenza Hospital Admissions,9,HHS Region,64
202046,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,85.29
202046,2020-21,Average patients with influenza in ICU,9,HHS Region,11.43
202046,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.02
202046,2020-21,Influenza Hospital Admissions,10,HHS Region,3
202046,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,2.14
202046,2020-21,Average patients with influenza in ICU,10,HHS Region,0.57
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202047,2020-21,Influenza Hospital Admissions,1,HHS Region,5
202047,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,4.57
202047,2020-21,Average patients with influenza in ICU,1,HHS Region,1.14
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.16
202047,2020-21,Influenza Hospital Admissions,2,HHS Region,52
202047,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,34.29
202047,2020-21,Average patients with influenza in ICU,2,HHS Region,5.29
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.13
202047,2020-21,Influenza Hospital Admissions,3,HHS Region,40
202047,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,21
202047,2020-21,Average patients with influenza in ICU,3,HHS Region,4.14
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.22
202047,2020-21,Influenza Hospital Admissions,4,HHS Region,145
202047,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,114.57
202047,2020-21,Average patients with influenza in ICU,4,HHS Region,27
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202047,2020-21,Influenza Hospital Admissions,5,HHS Region,39
202047,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,41.14
202047,2020-21,Average patients with influenza in ICU,5,HHS Region,3.71
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.4
202047,2020-21,Influenza Hospital Admissions,6,HHS Region,169
202047,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,158
202047,2020-21,Average patients with influenza in ICU,6,HHS Region,16.29
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.12
202047,2020-21,Influenza Hospital Admissions,7,HHS Region,17
202047,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,11
202047,2020-21,Average patients with influenza in ICU,7,HHS Region,4.43
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.06
202047,2020-21,Influenza Hospital Admissions,8,HHS Region,7
202047,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3
202047,2020-21,Average patients with influenza in ICU,8,HHS Region,0.14
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.12
202047,2020-21,Influenza Hospital Admissions,9,HHS Region,62
202047,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,91.14
202047,2020-21,Average patients with influenza in ICU,9,HHS Region,11.29
202047,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202047,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202047,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,2.57
202047,2020-21,Average patients with influenza in ICU,10,HHS Region,1.14
202048,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202048,2020-21,Influenza Hospital Admissions,1,HHS Region,1
202041,2020-21,Influenza Hospital Admissions,5,HHS Region,0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,0
202041,2020-21,Average patients with influenza in ICU,5,HHS Region,0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0
202041,2020-21,Influenza Hospital Admissions,6,HHS Region,0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,0
202041,2020-21,Average patients with influenza in ICU,6,HHS Region,0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0
202041,2020-21,Influenza Hospital Admissions,7,HHS Region,0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,0
202041,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0
202041,2020-21,Influenza Hospital Admissions,8,HHS Region,0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0
202041,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0
202041,2020-21,Influenza Hospital Admissions,9,HHS Region,0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,0
202041,2020-21,Average patients with influenza in ICU,9,HHS Region,0
202041,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202041,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202041,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0
202041,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,2,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,2,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,3,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,3,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,4,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,4,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,5,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,5,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.01
202042,2020-21,Influenza Hospital Admissions,6,HHS Region,6
202042,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,4.29
202042,2020-21,Average patients with influenza in ICU,6,HHS Region,1
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,7,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,7,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,8,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202042,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0
202042,2020-21,Influenza Hospital Admissions,9,HHS Region,0
202042,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,0
202042,2020-21,Average patients with influenza in ICU,9,HHS Region,0
202050,2020-21,Average patients with influenza in ICU,1,HHS Region,1.71
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.18
202050,2020-21,Influenza Hospital Admissions,2,HHS Region,56
202050,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,39
202050,2020-21,Average patients with influenza in ICU,2,HHS Region,5.43
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.14
202050,2020-21,Influenza Hospital Admissions,3,HHS Region,43
202050,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,39.57
202050,2020-21,Average patients with influenza in ICU,3,HHS Region,13.29
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.16
202050,2020-21,Influenza Hospital Admissions,4,HHS Region,110
202050,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,118.86
202050,2020-21,Average patients with influenza in ICU,4,HHS Region,24.71
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.04
202050,2020-21,Influenza Hospital Admissions,5,HHS Region,21
202050,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,27.43
202050,2020-21,Average patients with influenza in ICU,5,HHS Region,3.57
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.5
202050,2020-21,Influenza Hospital Admissions,6,HHS Region,215
202050,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,199
202050,2020-21,Average patients with influenza in ICU,6,HHS Region,21.14
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202050,2020-21,Influenza Hospital Admissions,7,HHS Region,15
202050,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,12.43
202050,2020-21,Average patients with influenza in ICU,7,HHS Region,2
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.1
202050,2020-21,Influenza Hospital Admissions,8,HHS Region,12
202050,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.57
202050,2020-21,Average patients with influenza in ICU,8,HHS Region,0.29
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202050,2020-21,Influenza Hospital Admissions,9,HHS Region,94
202050,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,142.71
202050,2020-21,Average patients with influenza in ICU,9,HHS Region,18.14
202050,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202050,2020-21,Influenza Hospital Admissions,10,HHS Region,4
202050,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,25.43
202050,2020-21,Average patients with influenza in ICU,10,HHS Region,5.14
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.04
202051,2020-21,Influenza Hospital Admissions,1,HHS Region,6
202051,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,5.29
202051,2020-21,Average patients with influenza in ICU,1,HHS Region,2.57
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.22
202051,2020-21,Influenza Hospital Admissions,2,HHS Region,70
202051,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,43.86
202051,2020-21,Average patients with influenza in ICU,2,HHS Region,7.57
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.12
202051,2020-21,Influenza Hospital Admissions,3,HHS Region,37
202051,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,33
202051,2020-21,Average patients with influenza in ICU,3,HHS Region,11.57
202051,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.24
