"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202338,2022-23,Influenza Hospital Admissions,10,HHS Region,18
202338,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,20
202338,2022-23,Average patients with influenza in ICU,10,HHS Region,1.57
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.12
202339,2022-23,Influenza Hospital Admissions,1,HHS Region,18
202339,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,21.29
202339,2022-23,Average patients with influenza in ICU,1,HHS Region,3.14
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.48
202339,2022-23,Influenza Hospital Admissions,2,HHS Region,151
202339,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,103.57
202339,2022-23,Average patients with influenza in ICU,2,HHS Region,7.43
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.4
202339,2022-23,Influenza Hospital Admissions,3,HHS Region,124
202339,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,68.71
202339,2022-23,Average patients with influenza in ICU,3,HHS Region,12.71
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.5
202339,2022-23,Influenza Hospital Admissions,4,HHS Region,332
202339,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,322.29
202339,2022-23,Average patients with influenza in ICU,4,HHS Region,98.57
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202339,2022-23,Influenza Hospital Admissions,5,HHS Region,68
202339,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,72.86
202339,2022-23,Average patients with influenza in ICU,5,HHS Region,10.71
202313,2022-23,Influenza Hospital Admissions,5,HHS Region,131
202313,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,90.29
202313,2022-23,Average patients with influenza in ICU,5,HHS Region,13.29
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.53
202313,2022-23,Influenza Hospital Admissions,6,HHS Region,226
202313,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,128.29
202313,2022-23,Average patients with influenza in ICU,6,HHS Region,23.57
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.37
202313,2022-23,Influenza Hospital Admissions,7,HHS Region,52
202313,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,33.43
202313,2022-23,Average patients with influenza in ICU,7,HHS Region,5.57
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.19
202313,2022-23,Influenza Hospital Admissions,8,HHS Region,23
202313,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,20.29
202313,2022-23,Average patients with influenza in ICU,8,HHS Region,1.43
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.13
202313,2022-23,Influenza Hospital Admissions,9,HHS Region,66
202313,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,74.71
202313,2022-23,Average patients with influenza in ICU,9,HHS Region,10.14
202313,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.28
202313,2022-23,Influenza Hospital Admissions,10,HHS Region,40
202313,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,32.71
202313,2022-23,Average patients with influenza in ICU,10,HHS Region,0.71
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.28
202314,2022-23,Influenza Hospital Admissions,1,HHS Region,42
202314,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,37.29
202314,2022-23,Average patients with influenza in ICU,1,HHS Region,1.29
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.46
202314,2022-23,Influenza Hospital Admissions,2,HHS Region,145
202314,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,107.71
202314,2022-23,Average patients with influenza in ICU,2,HHS Region,14
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.46
202314,2022-23,Influenza Hospital Admissions,3,HHS Region,142
202314,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,118.43
202314,2022-23,Average patients with influenza in ICU,3,HHS Region,16
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.55
202314,2022-23,Influenza Hospital Admissions,4,HHS Region,371
202314,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,345.71
202314,2022-23,Average patients with influenza in ICU,4,HHS Region,101.57
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.2
202314,2022-23,Influenza Hospital Admissions,5,HHS Region,103
202314,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,88.29
202314,2022-23,Average patients with influenza in ICU,5,HHS Region,15
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.43
202314,2022-23,Influenza Hospital Admissions,6,HHS Region,183
202314,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,120
202314,2022-23,Average patients with influenza in ICU,6,HHS Region,22.43
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.28
202314,2022-23,Influenza Hospital Admissions,7,HHS Region,39
202314,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,29.57
202314,2022-23,Average patients with influenza in ICU,7,HHS Region,5
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.24
202314,2022-23,Influenza Hospital Admissions,8,HHS Region,30
202314,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,21.57
202314,2022-23,Average patients with influenza in ICU,8,HHS Region,2.14
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202314,2022-23,Influenza Hospital Admissions,9,HHS Region,92
202314,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,84.86
202314,2022-23,Average patients with influenza in ICU,9,HHS Region,9
202325,2022-23,Influenza Hospital Admissions,1,HHS Region,11
202325,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,13.14
202325,2022-23,Average patients with influenza in ICU,1,HHS Region,1.71
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.33
202325,2022-23,Influenza Hospital Admissions,2,HHS Region,104
202325,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,78
202325,2022-23,Average patients with influenza in ICU,2,HHS Region,4
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.27
202325,2022-23,Influenza Hospital Admissions,3,HHS Region,83
202325,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,55.14
202325,2022-23,Average patients with influenza in ICU,3,HHS Region,10.57
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.43
202325,2022-23,Influenza Hospital Admissions,4,HHS Region,285
202325,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,292.86
202325,2022-23,Average patients with influenza in ICU,4,HHS Region,100.71
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.09
202325,2022-23,Influenza Hospital Admissions,5,HHS Region,49
202325,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,70
202325,2022-23,Average patients with influenza in ICU,5,HHS Region,6
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.33
202325,2022-23,Influenza Hospital Admissions,6,HHS Region,139
202325,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,83.43
202325,2022-23,Average patients with influenza in ICU,6,HHS Region,12.57
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202325,2022-23,Influenza Hospital Admissions,7,HHS Region,16
202325,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,14.86
202325,2022-23,Average patients with influenza in ICU,7,HHS Region,2.86
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202325,2022-23,Influenza Hospital Admissions,8,HHS Region,9
202325,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,14.43
202325,2022-23,Average patients with influenza in ICU,8,HHS Region,0.71
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202325,2022-23,Influenza Hospital Admissions,9,HHS Region,92
202325,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,78.86
202325,2022-23,Average patients with influenza in ICU,9,HHS Region,13.43
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.16
202325,2022-23,Influenza Hospital Admissions,10,HHS Region,23
202325,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,22.71
202325,2022-23,Average patients with influenza in ICU,10,HHS Region,1.14
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.12
202326,2022-23,Influenza Hospital Admissions,1,HHS Region,18
202326,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,16.71
202326,2022-23,Average patients with influenza in ICU,1,HHS Region,1.14
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.27
202326,2022-23,Influenza Hospital Admissions,2,HHS Region,84
202326,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,79.57
202326,2022-23,Average patients with influenza in ICU,2,HHS Region,5.71
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.29
202326,2022-23,Influenza Hospital Admissions,3,HHS Region,90
202326,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,65.29
202326,2022-23,Average patients with influenza in ICU,3,HHS Region,12.86
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.43
202326,2022-23,Influenza Hospital Admissions,4,HHS Region,287
202326,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,287.14
202326,2022-23,Average patients with influenza in ICU,4,HHS Region,100.43
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.08
202326,2022-23,Influenza Hospital Admissions,5,HHS Region,44
202326,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,64.14
202326,2022-23,Average patients with influenza in ICU,5,HHS Region,6.71
202243,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.68
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.52
202314,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.26
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.29
202339,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.41
202243,2022-23,Influenza Hospital Admissions,7,HHS Region,96
202243,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,74.86
202243,2022-23,Average patients with influenza in ICU,7,HHS Region,16.86
202243,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.46
202243,2022-23,Influenza Hospital Admissions,8,HHS Region,57
202243,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,23.14
202243,2022-23,Average patients with influenza in ICU,8,HHS Region,2.57
202243,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.46
202243,2022-23,Influenza Hospital Admissions,9,HHS Region,238
202243,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,130.43
202243,2022-23,Average patients with influenza in ICU,9,HHS Region,17.57
202243,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.3
202243,2022-23,Influenza Hospital Admissions,10,HHS Region,43
202243,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,28.71
202243,2022-23,Average patients with influenza in ICU,10,HHS Region,2.86
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.52
202244,2022-23,Influenza Hospital Admissions,1,HHS Region,77
202244,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,43.14
202244,2022-23,Average patients with influenza in ICU,1,HHS Region,4.86
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.38
202244,2022-23,Influenza Hospital Admissions,2,HHS Region,436
202244,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,221
202244,2022-23,Average patients with influenza in ICU,2,HHS Region,28
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,2.68
202244,2022-23,Influenza Hospital Admissions,3,HHS Region,827
202244,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,409.57
202244,2022-23,Average patients with influenza in ICU,3,HHS Region,54.14
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,2.97
202244,2022-23,Influenza Hospital Admissions,4,HHS Region,1989
202244,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,1283.86
202244,2022-23,Average patients with influenza in ICU,4,HHS Region,196.71
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.25
202244,2022-23,Influenza Hospital Admissions,5,HHS Region,656
202244,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,325
202244,2022-23,Average patients with influenza in ICU,5,HHS Region,39.43
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,3.27
202244,2022-23,Influenza Hospital Admissions,6,HHS Region,1396
202244,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,604.43
202244,2022-23,Average patients with influenza in ICU,6,HHS Region,94.86
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.05
202244,2022-23,Influenza Hospital Admissions,7,HHS Region,149
202244,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,71.43
202244,2022-23,Average patients with influenza in ICU,7,HHS Region,9.57
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.55
202244,2022-23,Influenza Hospital Admissions,8,HHS Region,68
202244,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,35.43
202244,2022-23,Average patients with influenza in ICU,8,HHS Region,5.43
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.98
202244,2022-23,Influenza Hospital Admissions,9,HHS Region,505
202244,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,247.71
202244,2022-23,Average patients with influenza in ICU,9,HHS Region,35.29
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.69
202244,2022-23,Influenza Hospital Admissions,10,HHS Region,99
202244,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,49.86
202244,2022-23,Average patients with influenza in ICU,10,HHS Region,6.86
202303,2022-23,Influenza Hospital Admissions,3,HHS Region,470
202303,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,429
202303,2022-23,Average patients with influenza in ICU,3,HHS Region,89.71
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,1.51
202303,2022-23,Influenza Hospital Admissions,4,HHS Region,1007
202303,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,960.43
202303,2022-23,Average patients with influenza in ICU,4,HHS Region,180.29
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.12
202303,2022-23,Influenza Hospital Admissions,5,HHS Region,587
202303,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,702.43
202303,2022-23,Average patients with influenza in ICU,5,HHS Region,120.29
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.95
202303,2022-23,Influenza Hospital Admissions,6,HHS Region,832
202303,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,525
202303,2022-23,Average patients with influenza in ICU,6,HHS Region,104.29
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.69
202303,2022-23,Influenza Hospital Admissions,7,HHS Region,239
202303,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,257.14
202303,2022-23,Average patients with influenza in ICU,7,HHS Region,42.57
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,1.04
202303,2022-23,Influenza Hospital Admissions,8,HHS Region,127
202303,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,128.14
202303,2022-23,Average patients with influenza in ICU,8,HHS Region,25.57
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.64
202303,2022-23,Influenza Hospital Admissions,9,HHS Region,326
202303,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,470.14
202303,2022-23,Average patients with influenza in ICU,9,HHS Region,88.14
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,1.02
202303,2022-23,Influenza Hospital Admissions,10,HHS Region,146
202303,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,175.86
202303,2022-23,Average patients with influenza in ICU,10,HHS Region,24.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.06
202304,2022-23,Influenza Hospital Admissions,1,HHS Region,157
202304,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,183.57
202304,2022-23,Average patients with influenza in ICU,1,HHS Region,22.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.08
202304,2022-23,Influenza Hospital Admissions,2,HHS Region,341
202304,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,377.57
202304,2022-23,Average patients with influenza in ICU,2,HHS Region,52.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.19
202304,2022-23,Influenza Hospital Admissions,3,HHS Region,367
202304,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,287.57
202304,2022-23,Average patients with influenza in ICU,3,HHS Region,61.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,1.09
202304,2022-23,Influenza Hospital Admissions,4,HHS Region,726
202304,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,754.14
202304,2022-23,Average patients with influenza in ICU,4,HHS Region,159.14
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.7
202304,2022-23,Influenza Hospital Admissions,5,HHS Region,369
202304,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,402.14
202304,2022-23,Average patients with influenza in ICU,5,HHS Region,58.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.26
202304,2022-23,Influenza Hospital Admissions,6,HHS Region,538
