COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,7,Physician Medical Office,6377,634233,38,01/25/2025 12:00:00 AM,50-64
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,7,Physician Medical Office,6634,727733,38,01/25/2025 12:00:00 AM,60-74
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,7,Physician Medical Office,7700,894271,38,01/25/2025 12:00:00 AM,65+
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27,2024,8,7,Physician Medical Office,3652,434704,38,01/25/2025 12:00:00 AM,75+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,24180,2295044,38,01/25/2025 12:00:00 AM,18+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,9697,752054,38,01/25/2025 12:00:00 AM,18-49
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,16057,1392647,38,01/25/2025 12:00:00 AM,18-64
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,6360,640593,38,01/25/2025 12:00:00 AM,50-64
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,6908,734641,38,01/25/2025 12:00:00 AM,60-74
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,8122,902393,38,01/25/2025 12:00:00 AM,65+
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28,2024,9,7,Physician Medical Office,3630,438334,38,01/25/2025 12:00:00 AM,75+
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,31187,2326231,38,01/25/2025 12:00:00 AM,18+
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,12050,764104,38,01/25/2025 12:00:00 AM,18-49
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,19274,1411921,38,01/25/2025 12:00:00 AM,18-64
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,7224,647817,38,01/25/2025 12:00:00 AM,50-64
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,9317,743958,38,01/25/2025 12:00:00 AM,60-74
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,11913,914306,38,01/25/2025 12:00:00 AM,65+
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29,2024,10,7,Physician Medical Office,5576,443910,38,01/25/2025 12:00:00 AM,75+
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,29945,2356176,38,01/25/2025 12:00:00 AM,18+
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,10834,774938,38,01/25/2025 12:00:00 AM,18-49
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,17378,1429299,38,01/25/2025 12:00:00 AM,18-64
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,6544,654361,38,01/25/2025 12:00:00 AM,50-64
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,9210,753168,38,01/25/2025 12:00:00 AM,60-74
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,12567,926873,38,01/25/2025 12:00:00 AM,65+
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30,2024,11,7,Physician Medical Office,5865,449775,38,01/25/2025 12:00:00 AM,75+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,29618,2385794,38,01/25/2025 12:00:00 AM,18+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,9965,784903,38,01/25/2025 12:00:00 AM,18-49
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,16357,1445656,38,01/25/2025 12:00:00 AM,18-64
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,6392,660753,38,01/25/2025 12:00:00 AM,50-64
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,9433,762601,38,01/25/2025 12:00:00 AM,60-74
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,13261,940134,38,01/25/2025 12:00:00 AM,65+
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31,2024,12,7,Physician Medical Office,6308,456083,38,01/25/2025 12:00:00 AM,75+
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,27728,2413522,38,01/25/2025 12:00:00 AM,18+
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,9731,794634,38,01/25/2025 12:00:00 AM,18-49
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,15455,1461111,38,01/25/2025 12:00:00 AM,18-64
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,5724,666477,38,01/25/2025 12:00:00 AM,50-64
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,8837,771438,38,01/25/2025 12:00:00 AM,60-74
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,12273,952407,38,01/25/2025 12:00:00 AM,65+
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32,2024,13,7,Physician Medical Office,5650,461733,38,01/25/2025 12:00:00 AM,75+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,29083,2442605,38,01/25/2025 12:00:00 AM,18+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,9027,803661,38,01/25/2025 12:00:00 AM,18-49
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,14946,1476057,38,01/25/2025 12:00:00 AM,18-64
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,5919,672396,38,01/25/2025 12:00:00 AM,50-64
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,9566,781004,38,01/25/2025 12:00:00 AM,60-74
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,14138,966545,38,01/25/2025 12:00:00 AM,65+
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33,2024,14,7,Physician Medical Office,7149,468882,38,01/25/2025 12:00:00 AM,75+
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,28947,2471552,38,01/25/2025 12:00:00 AM,18+
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,8704,812365,38,01/25/2025 12:00:00 AM,18-49
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,14109,1490166,38,01/25/2025 12:00:00 AM,18-64
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,5404,677800,38,01/25/2025 12:00:00 AM,50-64
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,8919,789923,38,01/25/2025 12:00:00 AM,60-74
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,14838,981383,38,01/25/2025 12:00:00 AM,65+
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34,2024,15,7,Physician Medical Office,8066,476948,38,01/25/2025 12:00:00 AM,75+
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,42708,2514260,38,01/25/2025 12:00:00 AM,18+
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,8425,820790,38,01/25/2025 12:00:00 AM,18-49
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,13730,1503896,38,01/25/2025 12:00:00 AM,18-64
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,5305,683105,38,01/25/2025 12:00:00 AM,50-64
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,9091,799014,38,01/25/2025 12:00:00 AM,60-74
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,28978,1010361,38,01/25/2025 12:00:00 AM,65+
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35,2024,16,7,Physician Medical Office,21921,498869,38,01/25/2025 12:00:00 AM,75+
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,56468,2570728,38,01/25/2025 12:00:00 AM,18+
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,7760,828550,38,01/25/2025 12:00:00 AM,18-49
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,12393,1516289,38,01/25/2025 12:00:00 AM,18-64
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,4634,687739,38,01/25/2025 12:00:00 AM,50-64
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,10000,809014,38,01/25/2025 12:00:00 AM,60-74
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,44074,1054435,38,01/25/2025 12:00:00 AM,65+
2023-2024,04/27/2024 12:00:00 AM,04/26/2025 12:00:00 AM,36,2024,17,7,Physician Medical Office,36029,534898,38,01/25/2025 12:00:00 AM,75+
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,25933,2596661,38,01/25/2025 12:00:00 AM,18+
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,5935,834485,38,01/25/2025 12:00:00 AM,18-49
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,9600,1525889,38,01/25/2025 12:00:00 AM,18-64
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,3665,691404,38,01/25/2025 12:00:00 AM,50-64
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,7506,816520,38,01/25/2025 12:00:00 AM,60-74
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,16333,1070768,38,01/25/2025 12:00:00 AM,65+
2023-2024,05/04/2024 12:00:00 AM,05/03/2025 12:00:00 AM,37,2024,18,7,Physician Medical Office,10385,545283,38,01/25/2025 12:00:00 AM,75+
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,20769,2617430,38,01/25/2025 12:00:00 AM,18+
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,5376,839861,38,01/25/2025 12:00:00 AM,18-49
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,8529,1534418,38,01/25/2025 12:00:00 AM,18-64
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,3152,694556,38,01/25/2025 12:00:00 AM,50-64
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,6523,823043,38,01/25/2025 12:00:00 AM,60-74
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,12241,1083009,38,01/25/2025 12:00:00 AM,65+
2023-2024,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,38,2024,19,7,Physician Medical Office,7040,552323,38,01/25/2025 12:00:00 AM,75+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,21396,2638826,38,01/25/2025 12:00:00 AM,18+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,6973,846834,38,01/25/2025 12:00:00 AM,18-49
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,9982,1544400,38,01/25/2025 12:00:00 AM,18-64
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,3009,697565,38,01/25/2025 12:00:00 AM,50-64
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,6214,829257,38,01/25/2025 12:00:00 AM,60-74
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,11414,1094423,38,01/25/2025 12:00:00 AM,65+
2023-2024,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,39,2024,20,7,Physician Medical Office,6396,558719,38,01/25/2025 12:00:00 AM,75+
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,20960,2659786,38,01/25/2025 12:00:00 AM,18+
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,5798,852632,38,01/25/2025 12:00:00 AM,18-49
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,8775,1553175,38,01/25/2025 12:00:00 AM,18-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,2977,700542,38,01/25/2025 12:00:00 AM,50-64
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,6430,835687,38,01/25/2025 12:00:00 AM,60-74
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,12184,1106607,38,01/25/2025 12:00:00 AM,65+
2023-2024,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,40,2024,21,7,Physician Medical Office,6905,565624,38,01/25/2025 12:00:00 AM,75+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,15056,2674842,38,01/25/2025 12:00:00 AM,18+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,4597,857229,38,01/25/2025 12:00:00 AM,18-49
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,6704,1559879,38,01/25/2025 12:00:00 AM,18-64
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,2107,702649,38,01/25/2025 12:00:00 AM,50-64
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,4632,840319,38,01/25/2025 12:00:00 AM,60-74
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,8352,1114959,38,01/25/2025 12:00:00 AM,65+
2023-2024,06/01/2024 12:00:00 AM,05/31/2025 12:00:00 AM,41,2024,22,7,Physician Medical Office,4496,570120,38,01/25/2025 12:00:00 AM,75+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,19818,2694660,38,01/25/2025 12:00:00 AM,18+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,6104,863333,38,01/25/2025 12:00:00 AM,18-49
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,9056,1568935,38,01/25/2025 12:00:00 AM,18-64
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,2952,705601,38,01/25/2025 12:00:00 AM,50-64
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,6172,846491,38,01/25/2025 12:00:00 AM,60-74
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,10762,1125721,38,01/25/2025 12:00:00 AM,65+
2023-2024,06/08/2024 12:00:00 AM,06/07/2025 12:00:00 AM,42,2024,23,7,Physician Medical Office,5740,575860,38,01/25/2025 12:00:00 AM,75+
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,18571,2713231,38,01/25/2025 12:00:00 AM,18+
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,5224,868557,38,01/25/2025 12:00:00 AM,18-49
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,7965,1576900,38,01/25/2025 12:00:00 AM,18-64
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,2741,708342,38,01/25/2025 12:00:00 AM,50-64
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,5756,852247,38,01/25/2025 12:00:00 AM,60-74
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,10606,1136327,38,01/25/2025 12:00:00 AM,65+
2023-2024,06/15/2024 12:00:00 AM,06/14/2025 12:00:00 AM,43,2024,24,7,Physician Medical Office,5872,581732,38,01/25/2025 12:00:00 AM,75+
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,16356,2729587,38,01/25/2025 12:00:00 AM,18+
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,5136,873693,38,01/25/2025 12:00:00 AM,18-49
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,7987,1584887,38,01/25/2025 12:00:00 AM,18-64
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,2851,711193,38,01/25/2025 12:00:00 AM,50-64
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,5088,857335,38,01/25/2025 12:00:00 AM,60-74
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,8369,1144696,38,01/25/2025 12:00:00 AM,65+
2023-2024,06/22/2024 12:00:00 AM,06/21/2025 12:00:00 AM,44,2024,25,7,Physician Medical Office,4382,586114,38,01/25/2025 12:00:00 AM,75+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,15890,2745477,38,01/25/2025 12:00:00 AM,18+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,5106,878799,38,01/25/2025 12:00:00 AM,18-49
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,7777,1592664,38,01/25/2025 12:00:00 AM,18-64
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,2670,713863,38,01/25/2025 12:00:00 AM,50-64
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,5340,862675,38,01/25/2025 12:00:00 AM,60-74
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,8113,1152809,38,01/25/2025 12:00:00 AM,65+
2023-2024,06/29/2024 12:00:00 AM,06/28/2025 12:00:00 AM,45,2024,26,7,Physician Medical Office,3919,590033,38,01/25/2025 12:00:00 AM,75+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,11380,2756857,38,01/25/2025 12:00:00 AM,18+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,3878,882677,38,01/25/2025 12:00:00 AM,18-49
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,5778,1598442,38,01/25/2025 12:00:00 AM,18-64
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,1900,715763,38,01/25/2025 12:00:00 AM,50-64
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,3395,866070,38,01/25/2025 12:00:00 AM,60-74
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,5602,1158411,38,01/25/2025 12:00:00 AM,65+
2023-2024,07/06/2024 12:00:00 AM,07/05/2025 12:00:00 AM,46,2024,27,7,Physician Medical Office,2882,592915,38,01/25/2025 12:00:00 AM,75+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,12755,2769612,38,01/25/2025 12:00:00 AM,18+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,4120,886797,38,01/25/2025 12:00:00 AM,18-49
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,6171,1604613,38,01/25/2025 12:00:00 AM,18-64
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,2051,717814,38,01/25/2025 12:00:00 AM,50-64
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,4179,870249,38,01/25/2025 12:00:00 AM,60-74
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,6584,1164995,38,01/25/2025 12:00:00 AM,65+
2023-2024,07/13/2024 12:00:00 AM,07/12/2025 12:00:00 AM,47,2024,28,7,Physician Medical Office,3253,596168,38,01/25/2025 12:00:00 AM,75+
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,10531,2780143,38,01/25/2025 12:00:00 AM,18+
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,3320,890117,38,01/25/2025 12:00:00 AM,18-49
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,5196,1609809,38,01/25/2025 12:00:00 AM,18-64
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,1875,719689,38,01/25/2025 12:00:00 AM,50-64
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,3340,873589,38,01/25/2025 12:00:00 AM,60-74
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,5336,1170331,38,01/25/2025 12:00:00 AM,65+
2023-2024,07/20/2024 12:00:00 AM,07/19/2025 12:00:00 AM,48,2024,29,7,Physician Medical Office,2702,598870,38,01/25/2025 12:00:00 AM,75+
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,9978,2790121,38,01/25/2025 12:00:00 AM,18+
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,3394,893511,38,01/25/2025 12:00:00 AM,18-49
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,4955,1614764,38,01/25/2025 12:00:00 AM,18-64
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,1560,721249,38,01/25/2025 12:00:00 AM,50-64
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,3097,876686,38,01/25/2025 12:00:00 AM,60-74
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,5023,1175354,38,01/25/2025 12:00:00 AM,65+
2023-2024,07/27/2024 12:00:00 AM,07/26/2025 12:00:00 AM,49,2024,30,7,Physician Medical Office,2472,601342,38,01/25/2025 12:00:00 AM,75+
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,7,Physician Medical Office,7186,2797307,38,01/25/2025 12:00:00 AM,18+
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,7,Physician Medical Office,2428,895939,38,01/25/2025 12:00:00 AM,18-49
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,7,Physician Medical Office,3627,1618391,38,01/25/2025 12:00:00 AM,18-64
2023-2024,08/03/2024 12:00:00 AM,08/02/2025 12:00:00 AM,50,2024,31,7,Physician Medical Office,1199,722448,38,01/25/2025 12:00:00 AM,50-64
