Cumulative_Doses,Influenza_Season,Setting,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Dose,Current_Through,Location_and_Flu_Season_Order,Age_Group
13356894,2022-2023,Physician Medical Office,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,7,5610,01/25/2025 12:00:00 AM,37,65+
7756287,2022-2023,Physician Medical Office,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,7,14605,01/25/2025 12:00:00 AM,37,18-49
14574788,2022-2023,Physician Medical Office,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,7,19959,01/25/2025 12:00:00 AM,37,18-64
6818516,2022-2023,Physician Medical Office,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,7,5355,01/25/2025 12:00:00 AM,37,50-64
27931685,2022-2023,Physician Medical Office,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,7,25569,01/25/2025 12:00:00 AM,37,18+
13359690,2022-2023,Physician Medical Office,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,7,2796,01/25/2025 12:00:00 AM,37,65+
7765250,2022-2023,Physician Medical Office,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,7,8963,01/25/2025 12:00:00 AM,37,18-49
6821305,2022-2023,Physician Medical Office,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,7,2789,01/25/2025 12:00:00 AM,37,50-64
14586540,2022-2023,Physician Medical Office,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,7,11752,01/25/2025 12:00:00 AM,37,18-64
27946232,2022-2023,Physician Medical Office,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,7,14547,01/25/2025 12:00:00 AM,37,18+
7771956,2022-2023,Physician Medical Office,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,7,6706,01/25/2025 12:00:00 AM,37,18-49
6823563,2022-2023,Physician Medical Office,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,7,2258,01/25/2025 12:00:00 AM,37,50-64
13361629,2022-2023,Physician Medical Office,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,7,1939,01/25/2025 12:00:00 AM,37,65+
14595504,2022-2023,Physician Medical Office,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,7,8964,01/25/2025 12:00:00 AM,37,18-64
27957135,2022-2023,Physician Medical Office,04/15/2023 12:00:00 AM,04/12/2025 12:00:00 AM,42,2023,15,7,10903,01/25/2025 12:00:00 AM,37,18+
27966042,2022-2023,Physician Medical Office,04/22/2023 12:00:00 AM,04/19/2025 12:00:00 AM,43,2023,16,7,8907,01/25/2025 12:00:00 AM,37,18+
14602921,2022-2023,Physician Medical Office,04/22/2023 12:00:00 AM,04/19/2025 12:00:00 AM,43,2023,16,7,7417,01/25/2025 12:00:00 AM,37,18-64
7777553,2022-2023,Physician Medical Office,04/22/2023 12:00:00 AM,04/19/2025 12:00:00 AM,43,2023,16,7,5597,01/25/2025 12:00:00 AM,37,18-49
6825382,2022-2023,Physician Medical Office,04/22/2023 12:00:00 AM,04/19/2025 12:00:00 AM,43,2023,16,7,1819,01/25/2025 12:00:00 AM,37,50-64
13363120,2022-2023,Physician Medical Office,04/22/2023 12:00:00 AM,04/19/2025 12:00:00 AM,43,2023,16,7,1491,01/25/2025 12:00:00 AM,37,65+
7782684,2022-2023,Physician Medical Office,04/29/2023 12:00:00 AM,04/26/2025 12:00:00 AM,44,2023,17,7,5131,01/25/2025 12:00:00 AM,37,18-49
6826871,2022-2023,Physician Medical Office,04/29/2023 12:00:00 AM,04/26/2025 12:00:00 AM,44,2023,17,7,1489,01/25/2025 12:00:00 AM,37,50-64
14609541,2022-2023,Physician Medical Office,04/29/2023 12:00:00 AM,04/26/2025 12:00:00 AM,44,2023,17,7,6620,01/25/2025 12:00:00 AM,37,18-64
13364245,2022-2023,Physician Medical Office,04/29/2023 12:00:00 AM,04/26/2025 12:00:00 AM,44,2023,17,7,1125,01/25/2025 12:00:00 AM,37,65+
27973787,2022-2023,Physician Medical Office,04/29/2023 12:00:00 AM,04/26/2025 12:00:00 AM,44,2023,17,7,7745,01/25/2025 12:00:00 AM,37,18+
7786822,2022-2023,Physician Medical Office,05/06/2023 12:00:00 AM,05/03/2025 12:00:00 AM,45,2023,18,7,4138,01/25/2025 12:00:00 AM,37,18-49
27979795,2022-2023,Physician Medical Office,05/06/2023 12:00:00 AM,05/03/2025 12:00:00 AM,45,2023,18,7,6008,01/25/2025 12:00:00 AM,37,18+
14614734,2022-2023,Physician Medical Office,05/06/2023 12:00:00 AM,05/03/2025 12:00:00 AM,45,2023,18,7,5193,01/25/2025 12:00:00 AM,37,18-64
13365060,2022-2023,Physician Medical Office,05/06/2023 12:00:00 AM,05/03/2025 12:00:00 AM,45,2023,18,7,815,01/25/2025 12:00:00 AM,37,65+
6827926,2022-2023,Physician Medical Office,05/06/2023 12:00:00 AM,05/03/2025 12:00:00 AM,45,2023,18,7,1055,01/25/2025 12:00:00 AM,37,50-64
14618878,2022-2023,Physician Medical Office,05/13/2023 12:00:00 AM,05/10/2025 12:00:00 AM,46,2023,19,7,4144,01/25/2025 12:00:00 AM,37,18-64
7790103,2022-2023,Physician Medical Office,05/13/2023 12:00:00 AM,05/10/2025 12:00:00 AM,46,2023,19,7,3281,01/25/2025 12:00:00 AM,37,18-49
27984552,2022-2023,Physician Medical Office,05/13/2023 12:00:00 AM,05/10/2025 12:00:00 AM,46,2023,19,7,4757,01/25/2025 12:00:00 AM,37,18+
6828789,2022-2023,Physician Medical Office,05/13/2023 12:00:00 AM,05/10/2025 12:00:00 AM,46,2023,19,7,863,01/25/2025 12:00:00 AM,37,50-64
13365673,2022-2023,Physician Medical Office,05/13/2023 12:00:00 AM,05/10/2025 12:00:00 AM,46,2023,19,7,613,01/25/2025 12:00:00 AM,37,65+
7792784,2022-2023,Physician Medical Office,05/20/2023 12:00:00 AM,05/17/2025 12:00:00 AM,47,2023,20,7,2681,01/25/2025 12:00:00 AM,37,18-49
14622226,2022-2023,Physician Medical Office,05/20/2023 12:00:00 AM,05/17/2025 12:00:00 AM,47,2023,20,7,3348,01/25/2025 12:00:00 AM,37,18-64
13366184,2022-2023,Physician Medical Office,05/20/2023 12:00:00 AM,05/17/2025 12:00:00 AM,47,2023,20,7,511,01/25/2025 12:00:00 AM,37,65+
27988412,2022-2023,Physician Medical Office,05/20/2023 12:00:00 AM,05/17/2025 12:00:00 AM,47,2023,20,7,3860,01/25/2025 12:00:00 AM,37,18+
6829456,2022-2023,Physician Medical Office,05/20/2023 12:00:00 AM,05/17/2025 12:00:00 AM,47,2023,20,7,667,01/25/2025 12:00:00 AM,37,50-64
13366590,2022-2023,Physician Medical Office,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,7,406,01/25/2025 12:00:00 AM,37,65+
6829926,2022-2023,Physician Medical Office,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,7,470,01/25/2025 12:00:00 AM,37,50-64
7795102,2022-2023,Physician Medical Office,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,7,2318,01/25/2025 12:00:00 AM,37,18-49
27991606,2022-2023,Physician Medical Office,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,7,3194,01/25/2025 12:00:00 AM,37,18+
14625015,2022-2023,Physician Medical Office,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,7,2789,01/25/2025 12:00:00 AM,37,18-64
13366912,2022-2023,Physician Medical Office,06/03/2023 12:00:00 AM,05/31/2025 12:00:00 AM,49,2023,22,7,322,01/25/2025 12:00:00 AM,37,65+
27993739,2022-2023,Physician Medical Office,06/03/2023 12:00:00 AM,05/31/2025 12:00:00 AM,49,2023,22,7,2133,01/25/2025 12:00:00 AM,37,18+
7796626,2022-2023,Physician Medical Office,06/03/2023 12:00:00 AM,05/31/2025 12:00:00 AM,49,2023,22,7,1524,01/25/2025 12:00:00 AM,37,18-49
14626825,2022-2023,Physician Medical Office,06/03/2023 12:00:00 AM,05/31/2025 12:00:00 AM,49,2023,22,7,1810,01/25/2025 12:00:00 AM,37,18-64
6830212,2022-2023,Physician Medical Office,06/03/2023 12:00:00 AM,05/31/2025 12:00:00 AM,49,2023,22,7,286,01/25/2025 12:00:00 AM,37,50-64
5321,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,3907,01/25/2025 12:00:00 AM,38,50-64
11210,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,7971,01/25/2025 12:00:00 AM,38,18-64
3766,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,2873,01/25/2025 12:00:00 AM,38,75+
5888,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,4064,01/25/2025 12:00:00 AM,38,18-49
20405,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,14914,01/25/2025 12:00:00 AM,38,18+
7631,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,5699,01/25/2025 12:00:00 AM,38,60-74
9195,2023-2024,Physician Medical Office,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,7,6943,01/25/2025 12:00:00 AM,38,65+
12647,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,8881,01/25/2025 12:00:00 AM,38,75+
16170,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,10282,01/25/2025 12:00:00 AM,38,18-49
29991,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,18781,01/25/2025 12:00:00 AM,38,18-64
57375,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,36970,01/25/2025 12:00:00 AM,38,18+
20454,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,12823,01/25/2025 12:00:00 AM,38,60-74
13836,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,8515,01/25/2025 12:00:00 AM,38,50-64
27394,2023-2024,Physician Medical Office,08/19/2023 12:00:00 AM,08/17/2024 12:00:00 AM,7,2023,33,7,18199,01/25/2025 12:00:00 AM,38,65+
47189,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,31019,01/25/2025 12:00:00 AM,38,18-49
86444,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,56453,01/25/2025 12:00:00 AM,38,18-64
39270,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,25434,01/25/2025 12:00:00 AM,38,50-64
57930,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,37476,01/25/2025 12:00:00 AM,38,60-74
39315,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,26668,01/25/2025 12:00:00 AM,38,75+
81242,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,53848,01/25/2025 12:00:00 AM,38,65+
167676,2023-2024,Physician Medical Office,08/26/2023 12:00:00 AM,08/24/2024 12:00:00 AM,8,2023,34,7,110301,01/25/2025 12:00:00 AM,38,18+
223965,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,137521,01/25/2025 12:00:00 AM,38,18-64
120443,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,73254,01/25/2025 12:00:00 AM,38,18-49
111384,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,72069,01/25/2025 12:00:00 AM,38,75+
229176,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,147934,01/25/2025 12:00:00 AM,38,65+
453112,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,285436,01/25/2025 12:00:00 AM,38,18+
160223,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,102293,01/25/2025 12:00:00 AM,38,60-74
103537,2023-2024,Physician Medical Office,09/02/2023 12:00:00 AM,08/31/2024 12:00:00 AM,9,2023,35,7,64267,01/25/2025 12:00:00 AM,38,50-64
249566,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,146029,01/25/2025 12:00:00 AM,38,50-64
1185327,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,732215,01/25/2025 12:00:00 AM,38,18+
533563,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,309598,01/25/2025 12:00:00 AM,38,18-64
320670,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,209286,01/25/2025 12:00:00 AM,38,75+
284020,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,163577,01/25/2025 12:00:00 AM,38,18-49
435027,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,274804,01/25/2025 12:00:00 AM,38,60-74
651793,2023-2024,Physician Medical Office,09/09/2023 12:00:00 AM,09/07/2024 12:00:00 AM,10,2023,36,7,422617,01/25/2025 12:00:00 AM,38,65+
1499260,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,847467,01/25/2025 12:00:00 AM,38,65+
972322,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,537295,01/25/2025 12:00:00 AM,38,60-74
750356,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,429686,01/25/2025 12:00:00 AM,38,75+
1150888,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,617325,01/25/2025 12:00:00 AM,38,18-64
535190,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,285624,01/25/2025 12:00:00 AM,38,50-64
2650119,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,1464792,01/25/2025 12:00:00 AM,38,18+
615720,2023-2024,Physician Medical Office,09/16/2023 12:00:00 AM,09/14/2024 12:00:00 AM,11,2023,37,7,331700,01/25/2025 12:00:00 AM,38,18-49
1651928,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,679606,01/25/2025 12:00:00 AM,38,60-74
4503257,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,1853138,01/25/2025 12:00:00 AM,38,18+
902217,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,367027,01/25/2025 12:00:00 AM,38,50-64
1037013,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,421293,01/25/2025 12:00:00 AM,38,18-49
1939208,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,788320,01/25/2025 12:00:00 AM,38,18-64
1289197,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,538841,01/25/2025 12:00:00 AM,38,75+
2564078,2023-2024,Physician Medical Office,09/23/2023 12:00:00 AM,09/21/2024 12:00:00 AM,12,2023,38,7,1064818,01/25/2025 12:00:00 AM,38,65+
3722791,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,1158713,01/25/2025 12:00:00 AM,38,65+
2415827,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,763899,01/25/2025 12:00:00 AM,38,60-74
1519432,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,482419,01/25/2025 12:00:00 AM,38,18-49
1327420,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,425203,01/25/2025 12:00:00 AM,38,50-64
2846831,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,907623,01/25/2025 12:00:00 AM,38,18-64
6569593,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,2066336,01/25/2025 12:00:00 AM,38,18+
1863694,2023-2024,Physician Medical Office,09/30/2023 12:00:00 AM,09/28/2024 12:00:00 AM,13,2023,39,7,574497,01/25/2025 12:00:00 AM,38,75+
3962512,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,1115681,01/25/2025 12:00:00 AM,38,18-64
2461118,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,597424,01/25/2025 12:00:00 AM,38,75+
8905775,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,2336182,01/25/2025 12:00:00 AM,38,18+
1844656,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,517236,01/25/2025 12:00:00 AM,38,50-64
3257420,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,841593,01/25/2025 12:00:00 AM,38,60-74
2117877,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,598445,01/25/2025 12:00:00 AM,38,18-49
4943293,2023-2024,Physician Medical Office,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,7,1220502,01/25/2025 12:00:00 AM,38,65+
5092204,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,1129692,01/25/2025 12:00:00 AM,38,18-64
4083065,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,825645,01/25/2025 12:00:00 AM,38,60-74
11214080,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,2308305,01/25/2025 12:00:00 AM,38,18+
6121905,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,1178612,01/25/2025 12:00:00 AM,38,65+
2370668,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,526012,01/25/2025 12:00:00 AM,38,50-64
2721558,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,603681,01/25/2025 12:00:00 AM,38,18-49
3036034,2023-2024,Physician Medical Office,10/14/2023 12:00:00 AM,10/12/2024 12:00:00 AM,15,2023,41,7,574916,01/25/2025 12:00:00 AM,38,75+
4863309,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,780244,01/25/2025 12:00:00 AM,38,60-74
7218818,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,1096913,01/25/2025 12:00:00 AM,38,65+
13378143,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,2164063,01/25/2025 12:00:00 AM,38,18+
6159354,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,1067150,01/25/2025 12:00:00 AM,38,18-64
2871105,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,500437,01/25/2025 12:00:00 AM,38,50-64
3561371,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,525337,01/25/2025 12:00:00 AM,38,75+
3288271,2023-2024,Physician Medical Office,10/21/2023 12:00:00 AM,10/19/2024 12:00:00 AM,16,2023,42,7,566713,01/25/2025 12:00:00 AM,38,18-49
7102584,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,943230,01/25/2025 12:00:00 AM,38,18-64
15248014,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,1869871,01/25/2025 12:00:00 AM,38,18+
3785258,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,496987,01/25/2025 12:00:00 AM,38,18-49
8145459,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,926641,01/25/2025 12:00:00 AM,38,65+
5540438,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,677129,01/25/2025 12:00:00 AM,38,60-74
3996417,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,435046,01/25/2025 12:00:00 AM,38,75+
3317348,2023-2024,Physician Medical Office,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,7,446243,01/25/2025 12:00:00 AM,38,50-64
16825111,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,1577097,01/25/2025 12:00:00 AM,38,18+
8891421,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,745962,01/25/2025 12:00:00 AM,38,65+
3711670,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,394322,01/25/2025 12:00:00 AM,38,50-64
6105882,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,565444,01/25/2025 12:00:00 AM,38,60-74
4222071,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,436813,01/25/2025 12:00:00 AM,38,18-49
7933719,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,831135,01/25/2025 12:00:00 AM,38,18-64
4338011,2023-2024,Physician Medical Office,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,7,341594,01/25/2025 12:00:00 AM,38,75+
18230882,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,1405771,01/25/2025 12:00:00 AM,38,18+
8686982,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,753263,01/25/2025 12:00:00 AM,38,18-64
4064768,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,353098,01/25/2025 12:00:00 AM,38,50-64
4635302,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,297291,01/25/2025 12:00:00 AM,38,75+
9543929,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,652508,01/25/2025 12:00:00 AM,38,65+
6605330,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,499448,01/25/2025 12:00:00 AM,38,60-74
4622236,2023-2024,Physician Medical Office,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,7,400165,01/25/2025 12:00:00 AM,38,18-49
9355080,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,668098,01/25/2025 12:00:00 AM,38,18-64
19469379,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,1238497,01/25/2025 12:00:00 AM,38,18+
4972314,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,350078,01/25/2025 12:00:00 AM,38,18-49
7052620,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,447290,01/25/2025 12:00:00 AM,38,60-74
4888784,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,253482,01/25/2025 12:00:00 AM,38,75+
4382787,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,318019,01/25/2025 12:00:00 AM,38,50-64
10114329,2023-2024,Physician Medical Office,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,7,570400,01/25/2025 12:00:00 AM,38,65+
7263566,2023-2024,Physician Medical Office,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,7,210946,01/25/2025 12:00:00 AM,38,60-74
5001010,2023-2024,Physician Medical Office,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,7,112226,01/25/2025 12:00:00 AM,38,75+
4546131,2023-2024,Physician Medical Office,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,7,163344,01/25/2025 12:00:00 AM,38,50-64
10372316,2023-2024,Physician Medical Office,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,7,257987,01/25/2025 12:00:00 AM,38,65+
20111774,2023-2024,Physician Medical Office,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,7,642395,01/25/2025 12:00:00 AM,38,18+
