comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
Within Season Urbanicity Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Rural (Non-MSA),Urban (MSA Principal City),5.65,12.77,-7.12,-8.74,-5.51,*,19,21
Within Season Urbanicity Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Urban (MSA Principal City),10.16,12.77,-2.61,-4.07,-1.15,*,20,21
Within Season Urbanicity Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Rural (Non-MSA),Suburban (MSA Non-Principal City),5.66,11.08,-5.42,-6.74,-4.11,*,19,20
Within Season Urbanicity Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Rural (Non-MSA),Urban (MSA Principal City),5.66,13.27,-7.61,-9.29,-5.93,*,19,21
Within Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Rural (Non-MSA),Suburban (MSA Non-Principal City),5.65,10.45,-4.8,-6.05,-3.55,*,19,20
Within Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Rural (Non-MSA),Urban (MSA Principal City),5.65,12.77,-7.12,-8.74,-5.51,*,19,21
Within Season Urbanicity Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Urban (MSA Principal City),10.45,12.77,-2.32,-3.81,-0.84,*,20,21
Within Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Rural (Non-MSA),Suburban (MSA Non-Principal City),5.65,10.93,-5.28,-6.58,-3.98,*,19,20
Within Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Rural (Non-MSA),Urban (MSA Principal City),5.65,12.96,-7.31,-8.94,-5.68,*,19,21
Within Season Urbanicity Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Suburban (MSA Non-Principal City),Urban (MSA Principal City),10.93,12.96,-2.03,-3.57,-0.48,*,20,21
Within Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Rural (Non-MSA),Suburban (MSA Non-Principal City),6.44,11.5,-5.06,-6.48,-3.64,*,19,20
Within Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Rural (Non-MSA),Urban (MSA Principal City),6.44,13.78,-7.35,-9.12,-5.57,*,19,21
Within Season Urbanicity Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,Suburban (MSA Non-Principal City),Urban (MSA Principal City),11.5,13.78,-2.28,-3.88,-0.69,*,20,21
Within Season Urbanicity Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Rural (Non-MSA),Suburban (MSA Non-Principal City),6.93,11.54,-4.61,-6.18,-3.05,*,19,20
Within Season Urbanicity Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,Rural (Non-MSA),Urban (MSA Principal City),6.93,13.8,-6.87,-8.77,-4.98,*,19,21
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,5-11 years,12-17 years,12.72,13.85,-1.13,-2.69,0.43,,5,6
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,5-17 years,12-17 years,13.18,13.85,-0.67,-2.1,0.77,,4,6
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,5-17 years,5-11 years,13.18,12.72,0.46,-0.8,1.73,,4,5
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6-23 months,12-17 years,3.69,13.85,-10.16,-11.8,-8.52,*,3,6
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6-23 months,5-11 years,3.69,12.72,-9.03,-10.52,-7.53,*,3,5
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6-23 months,5-17 years,3.69,13.18,-9.49,-10.85,-8.13,*,3,4
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6 months-4 years,12-17 years,5.03,13.85,-8.82,-10.21,-7.43,*,2,6
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6 months-4 years,5-11 years,5.03,12.72,-7.69,-8.9,-6.47,*,2,5
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6 months-4 years,5-17 years,5.03,13.18,-8.15,-9.2,-7.11,*,2,4
Within Season Age Comparison,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,6 months-4 years,6-23 months,5.03,3.69,1.34,0.03,2.65,*,2,3
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,5-11 years,12-17 years,12.69,13.77,-1.08,-2.64,0.47,,5,6
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,5-17 years,12-17 years,13.18,13.77,-0.59,-2.01,0.83,,4,6
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,5-17 years,5-11 years,13.18,12.69,0.5,-0.77,1.77,,4,5
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6 months-4 years,12-17 years,5.03,13.77,-8.74,-10.12,-7.36,*,2,6
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6 months-4 years,5-11 years,5.03,12.69,-7.65,-8.88,-6.43,*,2,5
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6 months-4 years,5-17 years,5.03,13.18,-8.15,-9.2,-7.11,*,2,4
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6 months-4 years,6-23 months,5.03,3.69,1.34,0.03,2.65,*,2,3
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6-23 months,12-17 years,3.69,13.77,-10.08,-11.71,-8.45,*,3,6
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6-23 months,5-11 years,3.69,12.69,-8.99,-10.49,-7.5,*,3,5
Within Season Age Comparison,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,6-23 months,5-17 years,3.69,13.18,-9.49,-10.85,-8.13,*,3,4
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6-23 months,12-17 years,0.96,7.91,-6.95,-8.43,-5.48,*,3,6
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6-23 months,5-11 years,0.96,5.76,-4.8,-5.69,-3.91,*,3,5
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6-23 months,5-17 years,0.96,6.82,-5.86,-6.77,-4.95,*,3,4
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6-23 months,12-17 years,0.74,4.88,-4.14,-4.9,-3.37,*,3,6
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6-23 months,5-11 years,0.74,4,-3.26,-3.84,-2.67,*,3,5
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6-23 months,5-17 years,0.74,4.41,-3.67,-4.2,-3.15,*,3,4
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6-23 months,12-17 years,0.75,5.25,-4.5,-5.3,-3.7,*,3,6
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6-23 months,5-11 years,0.75,5,-4.25,-5.09,-3.42,*,3,5
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6-23 months,5-17 years,0.75,5.12,-4.37,-4.99,-3.75,*,3,4
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,5-17 years,12-17 years,5.12,5.25,-0.13,-1.05,0.79,,4,6
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,5-17 years,5-11 years,5.12,5,0.12,-0.83,1.06,,4,5
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,5-17 years,12-17 years,4.41,4.88,-0.47,-1.29,0.36,,4,6
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,5-17 years,5-11 years,4.41,4,0.41,-0.25,1.07,,4,5
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6 months-4 years,12-17 years,1.17,4.88,-3.7,-4.45,-2.95,*,2,6
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6 months-4 years,5-11 years,1.17,4,-2.82,-3.39,-2.25,*,2,5
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6 months-4 years,5-17 years,1.17,4.41,-3.24,-3.74,-2.73,*,2,4
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,6 months-4 years,6-23 months,1.17,0.74,0.43,0.03,0.84,*,2,3
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6 months-4 years,12-17 years,1.26,5.25,-3.98,-4.78,-3.19,*,2,6
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6 months-4 years,5-11 years,1.26,5,-3.74,-4.56,-2.91,*,2,5
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6 months-4 years,5-17 years,1.26,5.12,-3.85,-4.47,-3.24,*,2,4
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,6 months-4 years,6-23 months,1.26,0.75,0.51,0.1,0.93,*,2,3
Within Season Age Comparison,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,5-11 years,12-17 years,4,4.88,-0.88,-1.74,-0.02,*,5,6
Within Season Age Comparison,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,5-11 years,12-17 years,5,5.25,-0.24,-1.32,0.83,,5,6
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6 months-4 years,12-17 years,1.42,7.91,-6.49,-7.94,-5.04,*,2,6
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6 months-4 years,5-11 years,1.42,5.76,-4.34,-5.18,-3.5,*,2,5
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6 months-4 years,5-17 years,1.42,6.82,-5.4,-6.26,-4.54,*,2,4
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,6 months-4 years,6-23 months,1.42,0.96,0.46,-0.06,0.99,,2,3
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,5-17 years,12-17 years,6.82,7.91,-1.09,-2.72,0.54,,4,6
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,5-17 years,5-11 years,6.82,5.76,1.06,-0.06,2.18,,4,5
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,5-17 years,12-17 years,14.16,14.59,-0.43,-2.12,1.26,,4,6
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,5-17 years,5-11 years,14.16,13.75,0.42,-1.32,2.16,,4,5
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6 months-4 years,12-17 years,5.16,14.59,-9.43,-10.96,-7.9,*,2,6
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6 months-4 years,5-11 years,5.16,13.75,-8.58,-10.17,-7,*,2,5
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6 months-4 years,5-17 years,5.16,14.16,-9,-10.23,-7.77,*,2,4
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6 months-4 years,6-23 months,5.16,4.05,1.11,-0.28,2.51,,2,3
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,5-11 years,12-17 years,13.75,14.59,-0.84,-2.81,1.12,,5,6
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6-23 months,12-17 years,4.05,14.59,-10.54,-12.35,-8.73,*,3,6
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6-23 months,5-11 years,4.05,13.75,-9.7,-11.56,-7.84,*,3,5
Within Season Age Comparison,02/08/2025 12:00:00 AM,02/08/2025 12:00:00 AM,6-23 months,5-17 years,4.05,14.16,-10.11,-11.68,-8.55,*,3,4
Within Season Age Comparison,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,5-11 years,12-17 years,5.76,7.91,-2.15,-3.77,-0.53,*,5,6
Within Season Age Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,5-17 years,12-17 years,7.26,8.06,-0.79,-2.46,0.88,,4,6
Within Season Age Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,5-17 years,5-11 years,7.26,6.46,0.8,-0.52,2.12,,4,5
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,5-11 years,12-17 years,9.11,10.52,-1.41,-2.64,-0.18,*,5,6
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,5-17 years,12-17 years,9.97,10.52,-0.55,-1.77,0.66,,4,6
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,5-17 years,5-11 years,9.97,9.11,0.86,-0.24,1.96,,4,5
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6-23 months,12-17 years,2.31,10.52,-8.21,-9.42,-7,*,3,6
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6-23 months,5-11 years,2.31,9.11,-6.8,-7.9,-5.7,*,3,5
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6-23 months,5-17 years,2.31,9.97,-7.66,-8.74,-6.58,*,3,4
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6 months-4 years,12-17 years,3.47,10.52,-7.06,-8.13,-5.98,*,2,6
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6 months-4 years,5-11 years,3.47,9.11,-5.65,-6.59,-4.7,*,2,5
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6 months-4 years,5-17 years,3.47,9.97,-6.51,-7.44,-5.57,*,2,4
Within Season Age Comparison,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,6 months-4 years,6-23 months,3.47,2.31,1.15,0.23,2.08,*,2,3
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,5-11 years,12-17 years,9.36,10.52,-1.16,-2.39,0.06,,5,6
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,5-17 years,12-17 years,10.36,10.52,-0.17,-1.34,1,,4,6
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,5-17 years,5-11 years,10.36,9.36,1,-0.05,2.04,,4,5
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6 months-4 years,12-17 years,3.49,10.52,-7.03,-8.11,-5.96,*,2,6
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6 months-4 years,5-11 years,3.49,9.36,-5.87,-6.81,-4.93,*,2,5
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6 months-4 years,5-17 years,3.49,10.36,-6.87,-7.74,-5.99,*,2,4
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6 months-4 years,6-23 months,3.49,2.39,1.1,0.18,2.01,*,2,3
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6-23 months,12-17 years,2.39,10.52,-8.13,-9.33,-6.93,*,3,6
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6-23 months,5-11 years,2.39,9.36,-6.97,-8.05,-5.88,*,3,5
Within Season Age Comparison,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,6-23 months,5-17 years,2.39,10.36,-7.96,-8.99,-6.94,*,3,4
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,5-11 years,12-17 years,13.68,14.58,-0.89,-2.86,1.07,,5,6
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,5-17 years,12-17 years,14.12,14.58,-0.45,-2.14,1.23,,4,6
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,5-17 years,5-11 years,14.12,13.68,0.44,-1.3,2.18,,4,5
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6 months-4 years,12-17 years,5.16,14.58,-9.42,-10.95,-7.89,*,2,6
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6 months-4 years,5-11 years,5.16,13.68,-8.52,-10.11,-6.94,*,2,5
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6 months-4 years,5-17 years,5.16,14.12,-8.96,-10.2,-7.73,*,2,4
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6 months-4 years,6-23 months,5.16,4.05,1.11,-0.29,2.5,,2,3
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6-23 months,12-17 years,4.05,14.58,-10.53,-12.34,-8.72,*,3,6
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6-23 months,5-11 years,4.05,13.68,-9.63,-11.49,-7.78,*,3,5
Within Season Age Comparison,02/01/2025 12:00:00 AM,02/01/2025 12:00:00 AM,6-23 months,5-17 years,4.05,14.12,-10.07,-11.64,-8.51,*,3,4
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6 months-4 years,12-17 years,4.28,12.3,-8.03,-9.21,-6.84,*,2,6
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6 months-4 years,5-11 years,4.28,11.77,-7.49,-8.61,-6.37,*,2,5
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6 months-4 years,5-17 years,4.28,12.1,-7.82,-8.75,-6.89,*,2,4
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6 months-4 years,6-23 months,4.28,2.79,1.49,0.41,2.57,*,2,3
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6-23 months,12-17 years,2.79,12.3,-9.52,-10.87,-8.17,*,3,6
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6-23 months,5-11 years,2.79,11.77,-8.98,-10.28,-7.69,*,3,5
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,6-23 months,5-17 years,2.79,12.1,-9.31,-10.45,-8.18,*,3,4
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,5-11 years,12-17 years,10.17,10.92,-0.75,-2.1,0.6,,5,6
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,5-17 years,12-17 years,10.88,10.92,-0.04,-1.26,1.19,,4,6
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,5-17 years,5-11 years,10.88,10.17,0.72,-0.45,1.89,,4,5
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6 months-4 years,12-17 years,4.28,10.92,-6.64,-7.8,-5.48,*,2,6
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6 months-4 years,5-11 years,4.28,10.17,-5.89,-6.99,-4.79,*,2,5
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6 months-4 years,5-17 years,4.28,10.88,-6.6,-7.55,-5.66,*,2,4
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6 months-4 years,6-23 months,4.28,2.79,1.49,0.41,2.57,*,2,3
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6-23 months,12-17 years,2.79,10.92,-8.13,-9.46,-6.81,*,3,6
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6-23 months,5-11 years,2.79,10.17,-7.38,-8.66,-6.1,*,3,5
Within Season Age Comparison,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,6-23 months,5-17 years,2.79,10.88,-8.1,-9.25,-6.95,*,3,4
Within Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,6-23 months,12-17 years,2.31,9.65,-7.33,-8.45,-6.21,*,3,6
Within Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,6-23 months,5-11 years,2.31,8.7,-6.39,-7.43,-5.35,*,3,5
Within Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,6-23 months,5-17 years,2.31,9.16,-6.84,-7.78,-5.91,*,3,4
Within Season Age Comparison,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,5-11 years,12-17 years,8.7,9.65,-0.94,-2.03,0.15,,5,6
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,5-11 years,12-17 years,11.77,12.3,-0.54,-1.92,0.85,,5,6
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,5-17 years,12-17 years,12.1,12.3,-0.2,-1.45,1.04,,4,6
Within Season Age Comparison,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,5-17 years,5-11 years,12.1,11.77,0.33,-0.85,1.51,,4,5
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,5-11 years,12-17 years,12.39,12.82,-0.43,-1.97,1.11,,5,6
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,5-17 years,12-17 years,12.63,12.82,-0.19,-1.54,1.16,,4,6
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,5-17 years,5-11 years,12.63,12.39,0.24,-1.08,1.56,,4,5
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6 months-4 years,12-17 years,4.73,12.82,-8.09,-9.43,-6.75,*,2,6
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6 months-4 years,5-11 years,4.73,12.39,-7.66,-8.97,-6.36,*,2,5
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6 months-4 years,5-17 years,4.73,12.63,-7.9,-8.99,-6.82,*,2,4
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6 months-4 years,6-23 months,4.73,2.79,1.94,0.77,3.11,*,2,3
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6-23 months,12-17 years,2.79,12.82,-10.03,-11.45,-8.61,*,3,6
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6-23 months,5-11 years,2.79,12.39,-9.6,-10.99,-8.21,*,3,5
Within Season Age Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,6-23 months,5-17 years,2.79,12.63,-9.84,-11.03,-8.66,*,3,4
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6-23 months,12-17 years,3.69,14,-10.31,-11.96,-8.66,*,3,6
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6-23 months,5-11 years,3.69,12.74,-9.05,-10.55,-7.56,*,3,5
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6-23 months,5-17 years,3.69,13.28,-9.59,-10.96,-8.23,*,3,4
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,5-11 years,12-17 years,12.74,14,-1.26,-2.83,0.32,,5,6
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,5-17 years,12-17 years,13.28,14,-0.71,-2.16,0.73,,4,6
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,5-17 years,5-11 years,13.28,12.74,0.54,-0.73,1.81,,4,5
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6 months-4 years,12-17 years,5.04,14,-8.96,-10.36,-7.55,*,2,6
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6 months-4 years,5-11 years,5.04,12.74,-7.7,-8.92,-6.48,*,2,5
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6 months-4 years,5-17 years,5.04,13.28,-8.24,-9.29,-7.19,*,2,4
Within Season Age Comparison,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,6 months-4 years,6-23 months,5.04,3.69,1.35,0.04,2.67,*,2,3
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,5-11 years,12-17 years,12.8,14.16,-1.37,-2.97,0.23,,5,6
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6 months-4 years,12-17 years,5.04,14.16,-9.12,-10.55,-7.69,*,2,6
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6 months-4 years,5-11 years,5.04,12.8,-7.75,-8.97,-6.53,*,2,5
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6 months-4 years,5-17 years,5.04,13.39,-8.35,-9.41,-7.29,*,2,4
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6 months-4 years,6-23 months,5.04,3.69,1.35,0.04,2.67,*,2,3
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,5-17 years,12-17 years,13.39,14.16,-0.77,-2.25,0.71,,4,6
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,5-17 years,5-11 years,13.39,12.8,0.6,-0.68,1.88,,4,5
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6-23 months,12-17 years,3.69,14.16,-10.47,-12.14,-8.8,*,3,6
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6-23 months,5-11 years,3.69,12.8,-9.11,-10.6,-7.61,*,3,5
Within Season Age Comparison,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,6-23 months,5-17 years,3.69,13.39,-9.7,-11.07,-8.33,*,3,4
Within Season Age Comparison,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,6-23 months,12-17 years,1.29,8.06,-6.76,-8.39,-5.14,*,3,6
