COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group,current_season,Month,Numerator,Population,Jurisdiction,Estimate,Age_group_label,Legend,Child or adult,Week Ending,Enrollment Date,As of date,Race and ethnicity,comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18.0,2023.0,52.0,7.0,Physician Medical Office,15987.0,520613.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18.0,2023.0,52.0,7.0,Physician Medical Office,15368.0,606441.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18.0,2023.0,52.0,7.0,Physician Medical Office,16280.0,756892.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,18.0,2023.0,52.0,7.0,Physician Medical Office,7115.0,372865.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,64958.0,1919463.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,25792.0,602787.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,42952.0,1140561.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,17160.0,537773.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,19020.0,625461.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,22006.0,778898.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/06/2024 12:00:00 AM,01/04/2025 12:00:00 AM,20.0,2024.0,1.0,7.0,Physician Medical Office,10090.0,382955.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,74681.0,1994144.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,29413.0,632200.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,49712.0,1190273.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,20299.0,558072.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,22081.0,647542.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,24969.0,803867.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/13/2024 12:00:00 AM,01/11/2025 12:00:00 AM,21.0,2024.0,2.0,7.0,Physician Medical Office,10895.0,393850.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,54167.0,2048311.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,21028.0,653228.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,36021.0,1226294.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,14993.0,573065.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,16630.0,664172.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,18147.0,822014.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,22.0,2024.0,3.0,7.0,Physician Medical Office,7764.0,401614.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,57586.0,2105897.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,22711.0,675939.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,38472.0,1264766.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,15761.0,588826.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,16147.0,680319.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,19114.0,841128.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,23.0,2024.0,4.0,7.0,Physician Medical Office,8976.0,410590.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,54044.0,2159941.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,21700.0,697639.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,36734.0,1301500.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,15034.0,603860.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,15337.0,695656.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,17309.0,858437.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,24.0,2024.0,5.0,7.0,Physician Medical Office,8015.0,418605.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,49587.0,2209528.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,20246.0,717885.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,33613.0,1335113.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,13368.0,617228.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,14516.0,710172.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,15974.0,874411.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/10/2024 12:00:00 AM,02/08/2025 12:00:00 AM,25.0,2024.0,6.0,7.0,Physician Medical Office,6983.0,425588.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,38409.0,2247937.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,15621.0,733506.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,26249.0,1361362.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,10628.0,627856.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,10927.0,721099.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,12160.0,886571.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/17/2024 12:00:00 AM,02/15/2025 12:00:00 AM,26.0,2024.0,7.0,7.0,Physician Medical Office,5464.0,431052.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,22927.0,2270864.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,8851.0,742357.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,15228.0,1376590.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,6377.0,634233.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,6634.0,727733.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,7700.0,894271.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,27.0,2024.0,8.0,7.0,Physician Medical Office,3652.0,434704.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,24180.0,2295044.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,9697.0,752054.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,16057.0,1392647.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,6360.0,640593.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,6908.0,734641.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,8122.0,902393.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/02/2024 12:00:00 AM,03/01/2025 12:00:00 AM,28.0,2024.0,9.0,7.0,Physician Medical Office,3630.0,438334.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,31187.0,2326231.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,12050.0,764104.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,19274.0,1411921.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,7224.0,647817.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,9317.0,743958.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,11913.0,914306.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,29.0,2024.0,10.0,7.0,Physician Medical Office,5576.0,443910.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,29945.0,2356176.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,10834.0,774938.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,17378.0,1429299.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,6544.0,654361.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,9210.0,753168.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,12567.0,926873.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,30.0,2024.0,11.0,7.0,Physician Medical Office,5865.0,449775.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,29618.0,2385794.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,9965.0,784903.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,16357.0,1445656.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,6392.0,660753.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,9433.0,762601.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,13261.0,940134.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/23/2024 12:00:00 AM,03/22/2025 12:00:00 AM,31.0,2024.0,12.0,7.0,Physician Medical Office,6308.0,456083.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,27728.0,2413522.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,9731.0,794634.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,15455.0,1461111.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,5724.0,666477.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,8837.0,771438.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,12273.0,952407.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,03/30/2024 12:00:00 AM,03/29/2025 12:00:00 AM,32.0,2024.0,13.0,7.0,Physician Medical Office,5650.0,461733.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,29083.0,2442605.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,9027.0,803661.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,14946.0,1476057.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,5919.0,672396.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,9566.0,781004.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,14138.0,966545.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,33.0,2024.0,14.0,7.0,Physician Medical Office,7149.0,468882.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,28947.0,2471552.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,8704.0,812365.0,38.0,01/25/2025 12:00:00 AM,18-49,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,14109.0,1490166.0,38.0,01/25/2025 12:00:00 AM,18-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,5404.0,677800.0,38.0,01/25/2025 12:00:00 AM,50-64,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,8919.0,789923.0,38.0,01/25/2025 12:00:00 AM,60-74,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,14838.0,981383.0,38.0,01/25/2025 12:00:00 AM,65+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/13/2024 12:00:00 AM,04/12/2025 12:00:00 AM,34.0,2024.0,15.0,7.0,Physician Medical Office,8066.0,476948.0,38.0,01/25/2025 12:00:00 AM,75+,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,35.0,2024.0,16.0,7.0,Physician Medical Office,42708.0,2514260.0,38.0,01/25/2025 12:00:00 AM,18+,,,,,,,,,,,,,,,,,,,,,,,,,,
